Product_ID,Product_Name,Category,Price
1007,Camera 129,Home,-200
1008,Camera 449,,0
1009,Mobile 297,Electronics,1410
1010,Camera 83,Clothing,4965
1011,Shoes 69,Clothing,371
1012,Watch 24,Home,4331
1013,Shoes 91,electronics,1090
1014,Laptop 275,CLOTHING,2217
1015,Camera 44,Clothing,0
1016,Shoes 435,Home,4197
1017,Headphones 307,Home,0
1018,Shoes 327,,-200
1019,Camera 255,Clothing,4652
1020,Sofa 284,,0
1021,Headphones 95,Electronics,0
1022,Headphones 296,CLOTHING,0
1023,Headphones 461,Clothing,4247
1024,Camera 328,electronics,2072
1025,T-shirt 215,,4762
1026,Camera 195,electronics,-200
1027,Watch 355,electronics,2235
1028,Shoes 65,electronics,0
1029,Bag 61,CLOTHING,4350
1030,Mobile 320,CLOTHING,4013
1031,Bag 482,,940
1032,Bag 359,Home,3537
1033,Headphones 155,Electronics,3676
1034,Table 203,CLOTHING,256
1035,Laptop 298,electronics,-200
1036,Sofa 45,,-200
1037,Shoes 212,,0
1038,T-shirt 307,CLOTHING,1279
1039,Sofa 335,CLOTHING,0
1040,Bag 91,Clothing,596
1041,T-shirt 83,,1767
1042,Sofa 410,electronics,4038
1043,Sofa 367,,-200
1044,Camera 162,CLOTHING,1276
1045,Bag 283,Clothing,0
1046,Bag 292,Home,0
1047,Shoes 4,Electronics,4497
1048,Headphones 7,electronics,-200
1049,T-shirt 56,Clothing,2012
1050,Sofa 337,Home,0
1051,Mobile 326,,1548
1052,T-shirt 411,Electronics,-200
1053,Camera 384,Clothing,1265
1054,T-shirt 349,Home,-200
1055,Table 357,,0
1056,Table 460,Clothing,3390
1057,Watch 448,,0
1058,Bag 109,,4776
1059,Shoes 323,electronics,0
1060,Bag 313,Home,3739
1061,Sofa 364,,-200
1062,T-shirt 151,electronics,1456
1063,Watch 37,Clothing,1850
1064,Watch 376,,0
1065,Watch 440,Home,-200
1066,Sofa 335,,0
1067,Camera 477,Clothing,0
1068,Laptop 67,electronics,1313
1069,Mobile 9,,1482
1070,T-shirt 171,Electronics,3938
1071,T-shirt 94,CLOTHING,2253
1072,Bag 52,,1733
1073,Mobile 70,Home,0
1074,Headphones 172,Clothing,-200
1075,Mobile 39,electronics,394
1076,Headphones 445,CLOTHING,3494
1077,Watch 59,,1795
1078,Laptop 446,Home,2768
1079,Shoes 251,CLOTHING,2294
1080,Laptop 310,,0
1081,Camera 197,,-200
1082,Camera 435,CLOTHING,2077
1083,Sofa 360,,0
1084,Camera 456,Home,0
1085,T-shirt 367,electronics,-200
1086,Camera 489,CLOTHING,2438
1087,Headphones 471,Electronics,4395
1088,Bag 446,Clothing,-200
1089,Camera 386,CLOTHING,0
1090,Headphones 264,Clothing,0
1091,Shoes 255,Electronics,3302
1092,Sofa 490,electronics,922
1093,Bag 270,electronics,1323
1094,Bag 291,Clothing,0
1095,Watch 130,Electronics,0
1096,Watch 464,,0
1097,Shoes 256,Clothing,-200
1098,Table 27,electronics,0
1099,Camera 219,Home,4978
1100,T-shirt 147,Clothing,3317
1101,Mobile 440,Clothing,3752
1102,Shoes 153,Clothing,-200
1103,Sofa 75,Electronics,4381
1104,Table 124,,3122
1105,Shoes 129,electronics,922
1106,Watch 242,,4143
1107,Watch 250,Electronics,3727
1108,Sofa 289,CLOTHING,1570
1109,Camera 485,,4428
1110,Bag 162,CLOTHING,4417
1111,Mobile 478,CLOTHING,2299
1112,Laptop 280,electronics,616
1113,Shoes 391,electronics,4232
1114,Sofa 163,Electronics,404
1115,Mobile 60,CLOTHING,2099
1116,Headphones 261,,717
1117,Sofa 198,Electronics,1433
1118,Laptop 477,Clothing,0
1119,Camera 47,CLOTHING,0
1120,Watch 157,Clothing,4752
1121,T-shirt 93,electronics,4178
1122,Headphones 359,Clothing,3708
1123,Watch 414,CLOTHING,946
1124,Sofa 441,electronics,1832
1125,Table 375,Clothing,0
1126,Bag 237,CLOTHING,853
1127,Table 495,Clothing,0
1128,Mobile 279,CLOTHING,442
1129,Laptop 127,Electronics,3244
1130,Shoes 450,Electronics,3365
1131,T-shirt 401,Home,0
1132,Sofa 11,,2754
1133,Headphones 207,CLOTHING,4590
1134,Sofa 169,Clothing,4061
1135,Sofa 204,,3534
1136,Laptop 298,electronics,-200
1137,Mobile 147,Home,3700
1138,T-shirt 249,Home,3451
1139,Mobile 20,Clothing,2476
1140,Watch 272,,0
1141,Headphones 446,Clothing,4970
1142,Bag 492,Clothing,3766
1143,T-shirt 170,CLOTHING,-200
1144,Watch 273,electronics,3827
1145,Headphones 25,Clothing,-200
1146,Camera 68,,2780
1147,Camera 346,,0
1148,Table 107,Clothing,0
1149,Bag 118,Home,1751
1150,T-shirt 227,Clothing,2493
1151,Shoes 309,electronics,-200
1152,Shoes 381,Home,1897
1153,T-shirt 450,,0
1154,Headphones 53,Home,1887
1155,Shoes 293,Electronics,3732
1156,Mobile 107,Clothing,3341
1157,Table 37,Electronics,4197
1158,Mobile 174,Clothing,-200
1159,Watch 126,electronics,-200
1160,Laptop 361,electronics,-200
1161,Bag 84,Home,-200
1162,Shoes 111,Electronics,-200
1163,Headphones 2,,-200
1164,Headphones 91,Electronics,4381
1165,T-shirt 429,Clothing,826
1166,Sofa 349,Clothing,3131
1167,Shoes 75,Home,2623
1168,Headphones 375,electronics,-200
1169,Mobile 382,electronics,141
1170,Laptop 104,Electronics,-200
1171,Laptop 65,Home,-200
1172,Shoes 59,CLOTHING,0
1173,Camera 222,CLOTHING,-200
1174,Table 250,,4364
1175,Shoes 159,CLOTHING,3359
1176,Shoes 8,Electronics,2317
1177,Laptop 432,,0
1178,T-shirt 66,Electronics,1284
1179,Watch 355,,4063
1180,Bag 304,electronics,2282
1181,Sofa 418,Home,0
1182,Sofa 290,Electronics,0
1183,Table 296,Clothing,1573
1184,Laptop 83,CLOTHING,0
1185,T-shirt 467,,4482
1186,Laptop 142,CLOTHING,-200
1187,Camera 247,Home,4501
1188,Shoes 481,Clothing,3142
1189,Mobile 216,Clothing,-200
1190,Bag 240,Clothing,3490
1191,Shoes 251,Clothing,-200
1192,Watch 26,electronics,0
1193,Watch 163,,0
1194,T-shirt 115,electronics,0
1195,Shoes 464,,3694
1196,Mobile 213,Home,0
1197,Table 219,Electronics,4730
1198,Bag 230,Home,2574
1199,Laptop 384,Home,0
1200,Bag 193,Clothing,0
1201,Watch 384,Home,4708
1202,Sofa 134,Clothing,4751
1203,Table 110,,0
1204,Headphones 327,Electronics,3867
1205,Headphones 70,Home,4140
1206,Watch 84,Electronics,1422
1207,Camera 233,Home,0
1208,T-shirt 101,,2172
1209,Mobile 281,CLOTHING,2795
1210,Laptop 215,Home,-200
1211,Table 481,Clothing,-200
1212,Laptop 19,,3371
1213,Bag 79,Home,2027
1214,Laptop 322,electronics,-200
1215,Table 262,Clothing,787
1216,Table 368,Electronics,1830
1217,Watch 334,CLOTHING,-200
1218,Camera 330,,0
1219,Watch 203,Clothing,2720
1220,T-shirt 315,Home,2299
1221,Laptop 300,,3986
1222,Headphones 247,electronics,0
1223,Shoes 217,Home,662
1224,T-shirt 289,Electronics,-200
1225,Headphones 232,Home,0
1226,Table 370,Clothing,1182
1227,Bag 375,electronics,3086
1228,T-shirt 272,electronics,-200
1229,Mobile 99,Electronics,1505
1230,Mobile 59,,1787
1231,Bag 130,electronics,-200
1232,Mobile 364,Electronics,941
1233,T-shirt 450,Electronics,347
1234,Headphones 145,CLOTHING,1427
1235,T-shirt 430,,3693
1236,Bag 274,electronics,-200
1237,Watch 45,Home,2825
1238,Sofa 40,Electronics,2532
1239,Shoes 418,Electronics,-200
1240,Camera 276,Clothing,-200
1241,Table 14,Clothing,0
1242,Sofa 161,CLOTHING,0
1243,Table 46,Clothing,4604
1244,Headphones 116,electronics,-200
1245,Shoes 310,Home,0
1246,Mobile 251,Home,1683
1247,Table 36,,-200
1248,Sofa 261,Clothing,4529
1249,Headphones 208,Electronics,4196
1250,Headphones 113,Electronics,-200
1251,Shoes 185,electronics,1155
1252,Table 259,Clothing,-200
1253,Laptop 153,Clothing,4608
1254,Table 454,Electronics,1254
1255,Mobile 432,,-200
1256,Sofa 462,Electronics,2127
1257,Table 207,CLOTHING,0
1258,T-shirt 189,CLOTHING,4361
1259,Laptop 226,Clothing,2268
1260,Headphones 180,electronics,0
1261,Camera 180,Clothing,1291
1262,Shoes 315,Clothing,0
1263,Sofa 210,,4260
1264,Watch 186,electronics,4503
1265,Mobile 341,CLOTHING,0
1266,Shoes 297,CLOTHING,3696
1267,Watch 447,Home,4905
1268,Table 444,CLOTHING,1122
1269,Mobile 469,,503
1270,Laptop 32,Home,2320
1271,Headphones 384,,3670
1272,Sofa 269,CLOTHING,119
1273,Watch 264,Home,3903
1274,Mobile 65,Clothing,0
1275,Laptop 190,Home,3929
1276,Bag 156,Electronics,-200
1277,Shoes 64,CLOTHING,230
1278,Laptop 333,Home,4249
1279,Sofa 484,electronics,0
1280,Bag 238,CLOTHING,0
1281,Bag 488,electronics,2235
1282,Mobile 482,electronics,3490
1283,Mobile 152,electronics,948
1284,Bag 469,Home,-200
1285,Mobile 116,electronics,0
1286,Bag 207,Electronics,421
1287,Mobile 301,Electronics,-200
1288,Laptop 242,Home,2893
1289,Watch 465,Clothing,3563
1290,Shoes 462,Home,2117
1291,Watch 463,Electronics,-200
1292,Watch 491,Electronics,1848
1293,Table 235,,3718
1294,Laptop 181,,-200
1295,Sofa 219,Home,4234
1296,Bag 53,Clothing,0
1297,Bag 66,Electronics,0
1298,Laptop 225,Electronics,300
1299,Sofa 69,,3134
1300,Camera 223,Electronics,1372
1301,Watch 365,Electronics,2152
1302,T-shirt 193,Home,2172
1303,Shoes 379,Home,-200
1304,Mobile 453,,1870
1305,Mobile 440,Clothing,0
1306,Headphones 284,,-200
1307,Sofa 143,Clothing,-200
1308,Bag 265,Clothing,-200
1309,T-shirt 376,Home,-200
1310,Sofa 209,Home,0
1311,Mobile 133,Clothing,3282
1312,Bag 140,electronics,1548
1313,Laptop 168,Clothing,0
1314,Mobile 122,CLOTHING,0
1315,Camera 194,CLOTHING,2210
1316,Table 268,CLOTHING,0
1317,Table 65,Clothing,-200
1318,Shoes 230,Clothing,0
1319,Sofa 130,,-200
1320,Watch 495,Electronics,0
1321,Table 45,,2912
1322,Table 16,electronics,3825
1323,Mobile 99,CLOTHING,0
1324,Camera 210,,-200
1325,T-shirt 215,electronics,4839
1326,Table 306,Clothing,0
1327,Watch 472,,723
1328,Laptop 85,CLOTHING,-200
1329,Headphones 40,electronics,433
1330,T-shirt 364,CLOTHING,3238
1331,Watch 186,Clothing,0
1332,Headphones 204,Home,-200
1333,Sofa 469,Home,0
1334,Bag 387,CLOTHING,938
1335,T-shirt 301,Home,572
1336,Laptop 170,Home,0
1337,Sofa 208,Clothing,2654
1338,Watch 279,Clothing,2721
1339,T-shirt 241,electronics,0
1340,Bag 394,CLOTHING,-200
1341,Headphones 255,electronics,2951
1342,Bag 312,Home,-200
1343,Bag 180,CLOTHING,1236
1344,Watch 102,electronics,0
1345,Shoes 10,Electronics,407
1346,Laptop 474,CLOTHING,-200
1347,Headphones 304,Electronics,0
1348,Headphones 483,Home,805
1349,Table 107,electronics,0
1350,Laptop 288,Clothing,4233
1351,Camera 236,Home,0
1352,Sofa 410,Home,0
1353,T-shirt 185,CLOTHING,-200
1354,Shoes 50,Clothing,-200
1355,Shoes 428,Clothing,3533
1356,T-shirt 395,CLOTHING,3028
1357,Watch 322,Electronics,3654
1358,Laptop 480,,1934
1359,Camera 407,Home,2834
1360,Bag 420,Home,-200
1361,Bag 192,Home,3501
1362,Headphones 248,Electronics,4536
1363,Headphones 274,Home,1486
1364,Sofa 6,Clothing,1994
1365,Headphones 99,,0
1366,Bag 397,,650
1367,Bag 52,,-200
1368,Watch 300,Home,-200
1369,Shoes 461,electronics,279
1370,Watch 147,CLOTHING,0
1371,Laptop 326,,0
1372,Bag 402,CLOTHING,0
1373,Table 84,,2991
1374,Sofa 420,CLOTHING,1743
1375,Mobile 207,CLOTHING,494
1376,Camera 128,Clothing,-200
1377,Mobile 468,Electronics,1922
1378,Sofa 215,Clothing,2935
1379,Camera 402,CLOTHING,-200
1380,Table 258,CLOTHING,4397
1381,Camera 358,Clothing,2623
1382,Mobile 247,,950
1383,Camera 154,Clothing,-200
1384,Sofa 441,Clothing,2221
1385,Sofa 75,CLOTHING,310
1386,Sofa 274,electronics,2441
1387,Camera 160,Home,1357
1388,Bag 90,electronics,3171
1389,Headphones 455,Home,2627
1390,T-shirt 136,CLOTHING,-200
1391,T-shirt 170,electronics,2227
1392,T-shirt 208,electronics,1990
1393,Table 206,Home,4769
1394,Table 124,electronics,1839
1395,T-shirt 121,Clothing,-200
1396,Camera 407,Home,3150
1397,Shoes 404,Electronics,2370
1398,Headphones 259,CLOTHING,-200
1399,Headphones 7,CLOTHING,4078
1400,Watch 283,electronics,0
1401,Watch 90,electronics,236
1402,Sofa 14,Home,-200
1403,Mobile 201,Electronics,0
1404,Headphones 208,Electronics,4888
1405,Watch 307,,424
1406,Headphones 429,Home,2657
1407,Mobile 57,Electronics,1709
1408,Bag 110,CLOTHING,810
1409,Bag 316,Clothing,0
1410,T-shirt 214,Clothing,3799
1411,Mobile 229,Clothing,-200
1412,Table 111,Home,0
1413,Camera 76,CLOTHING,2336
1414,Camera 221,Home,3605
1415,Watch 45,electronics,3700
1416,Headphones 313,Home,4382
1417,T-shirt 292,Home,0
1418,T-shirt 8,,444
1419,Watch 401,CLOTHING,3250
1420,Camera 476,electronics,2196
1421,Sofa 453,,4017
1422,Watch 391,Clothing,-200
1423,Table 382,Home,3084
1424,Shoes 7,electronics,2948
1425,Shoes 292,Home,0
1426,Laptop 258,CLOTHING,3156
1427,Camera 190,Home,0
1428,Sofa 309,Home,4684
1429,Table 355,Electronics,1020
1430,Bag 499,,-200
1431,Headphones 121,CLOTHING,0
1432,T-shirt 218,electronics,0
1433,Laptop 125,Clothing,0
1434,T-shirt 303,Home,4480
1435,Mobile 150,,3865
1436,Bag 376,Clothing,4760
1437,T-shirt 430,Electronics,-200
1438,Headphones 397,CLOTHING,3252
1439,Bag 95,electronics,729
1440,Shoes 330,,3830
1441,Sofa 457,electronics,3157
1442,Camera 248,Electronics,0
1443,T-shirt 300,,-200
1444,Sofa 350,electronics,1355
1445,Camera 365,electronics,1619
1446,Headphones 281,Home,-200
1447,Bag 450,electronics,1758
1448,Camera 308,,0
1449,T-shirt 110,Electronics,-200
1450,Laptop 86,CLOTHING,4468
1451,Headphones 1,electronics,4503
1452,Laptop 446,Home,2303
1453,Bag 431,Electronics,0
1454,Headphones 130,,4559
1455,Camera 325,,-200
1456,Mobile 454,Clothing,3410
1457,Table 43,,2071
1458,Bag 476,CLOTHING,4928
1459,Laptop 43,,3695
1460,Mobile 234,electronics,0
1461,Shoes 143,,0
1462,Mobile 148,Clothing,-200
1463,Headphones 197,,-200
1464,T-shirt 274,Electronics,0
1465,Mobile 351,Home,-200
1466,T-shirt 122,Clothing,-200
1467,Table 431,Clothing,623
1468,Bag 443,electronics,-200
1469,Mobile 73,Home,3920
1470,Mobile 32,electronics,0
1471,Bag 137,Clothing,-200
1472,T-shirt 490,Electronics,1020
1473,T-shirt 417,,2132
1474,Watch 412,,2491
1475,Laptop 220,Clothing,4389
1476,Mobile 144,Home,3744
1477,Bag 85,CLOTHING,4519
1478,Laptop 160,Clothing,0
1479,Laptop 423,electronics,2178
1480,Bag 214,Electronics,0
1481,Shoes 466,Clothing,0
1482,Laptop 298,CLOTHING,4395
1483,Watch 73,Home,-200
1484,Mobile 59,Home,0
1485,Laptop 444,electronics,0
1486,Table 165,Clothing,3300
1487,Table 65,,-200
1488,T-shirt 285,Home,244
1489,Headphones 259,Electronics,-200
1490,Camera 489,electronics,3513
1491,Camera 64,,2533
1492,Mobile 146,CLOTHING,-200
1493,Sofa 157,CLOTHING,476
1494,Mobile 187,Home,-200
1495,Headphones 321,,4743
1496,Bag 22,Home,3503
1497,Shoes 155,Electronics,0
1498,Laptop 484,CLOTHING,125
1499,Sofa 145,,1648
1500,Laptop 292,Home,2847
1501,Shoes 413,,0
1502,T-shirt 269,Home,-200
1503,Shoes 142,CLOTHING,2647
1504,Mobile 167,electronics,0
1505,Watch 252,,0
1506,Bag 164,electronics,2387
1507,T-shirt 371,Electronics,2990
1508,Watch 242,Home,0
1509,Bag 498,CLOTHING,-200
1510,Shoes 135,,850
1511,Bag 74,Clothing,3557
1512,Bag 238,Electronics,0
1513,Table 352,CLOTHING,2140
1514,Laptop 496,electronics,3088
1515,Sofa 311,Home,3862
1516,Table 165,Electronics,1215
1517,Shoes 251,electronics,0
1518,Shoes 99,Clothing,3088
1519,Table 485,CLOTHING,3233
1520,Laptop 94,Clothing,4961
1521,Laptop 143,,3953
1522,Camera 458,,-200
1523,Shoes 144,electronics,1427
1524,Shoes 24,,3074
1525,Mobile 404,Clothing,1710
1526,T-shirt 342,Home,-200
1527,T-shirt 46,Home,1308
1528,Table 292,,-200
1529,Camera 401,electronics,433
1530,T-shirt 458,Home,944
1531,Bag 214,electronics,693
1532,Shoes 371,,-200
1533,Table 479,CLOTHING,-200
1534,Sofa 158,,1960
1535,Bag 499,,1210
1536,Headphones 467,electronics,0
1537,Table 360,Clothing,4334
1538,Camera 134,Electronics,4998
1539,Table 187,,0
1540,Mobile 47,CLOTHING,-200
1541,Watch 496,Electronics,-200
1542,Camera 367,Home,753
1543,Mobile 498,Clothing,-200
1544,Headphones 314,Clothing,586
1545,Camera 264,Electronics,222
1546,Laptop 43,Home,2259
1547,Shoes 192,Clothing,3089
1548,Table 67,CLOTHING,-200
1549,Laptop 310,CLOTHING,942
1550,Headphones 412,CLOTHING,988
1551,Mobile 274,electronics,3632
1552,T-shirt 287,,2865
1553,T-shirt 278,electronics,3690
1554,Laptop 146,Clothing,-200
1555,Bag 420,Electronics,4721
1556,Sofa 93,,0
1557,Bag 330,Electronics,2473
1558,Headphones 55,Home,4305
1559,Shoes 366,electronics,0
1560,Camera 47,CLOTHING,2483
1561,Bag 186,Electronics,4712
1562,T-shirt 35,Electronics,4668
1563,Headphones 285,electronics,276
1564,Laptop 190,Clothing,1325
1565,Headphones 139,Clothing,4932
1566,Mobile 35,electronics,-200
1567,T-shirt 355,,3656
1568,Sofa 464,Clothing,1411
1569,Bag 3,Electronics,1032
1570,Mobile 376,electronics,2653
1571,Mobile 480,Electronics,0
1572,Watch 326,Electronics,2918
1573,Laptop 103,Electronics,103
1574,T-shirt 342,,2167
1575,Table 89,CLOTHING,0
1576,Laptop 472,electronics,4270
1577,Sofa 330,CLOTHING,0
1578,Laptop 325,Electronics,2835
1579,Table 207,CLOTHING,2468
1580,Laptop 487,Home,-200
1581,Table 470,Clothing,0
1582,Bag 81,Clothing,2404
1583,Laptop 222,Home,4300
1584,Laptop 57,Electronics,0
1585,Mobile 149,CLOTHING,-200
1586,Laptop 248,Clothing,1305
1587,Laptop 146,Home,-200
1588,Table 284,electronics,-200
1589,Shoes 237,Home,183
1590,Bag 491,,1723
1591,Watch 310,Electronics,0
1592,Camera 50,,3034
1593,Bag 104,electronics,-200
1594,Sofa 432,,-200
1595,Table 156,Home,3845
1596,Laptop 54,Clothing,3908
1597,Sofa 26,electronics,0
1598,Shoes 485,Clothing,0
1599,Bag 283,Home,0
1600,Laptop 373,electronics,242
1601,Shoes 496,electronics,2743
1602,T-shirt 322,Home,2240
1603,Laptop 347,electronics,1097
1604,Headphones 345,Electronics,-200
1605,Laptop 405,electronics,2484
1606,Bag 260,electronics,507
1607,Watch 112,Electronics,4201
1608,Watch 391,electronics,-200
1609,T-shirt 224,electronics,0
1610,Laptop 317,Clothing,0
1611,Camera 150,Electronics,605
1612,Sofa 10,Clothing,618
1613,Camera 142,Clothing,0
1614,Mobile 104,Electronics,-200
1615,Laptop 208,Clothing,2698
1616,Mobile 325,Electronics,3797
1617,Watch 284,Home,3324
1618,Watch 374,,321
1619,Shoes 346,Clothing,0
1620,Table 185,Home,1876
1621,Camera 173,Home,0
1622,Mobile 224,CLOTHING,-200
1623,Camera 118,Home,386
1624,Watch 446,Home,-200
1625,Headphones 330,electronics,3408
1626,Mobile 381,,3564
1627,Sofa 290,Clothing,2624
1628,Laptop 212,electronics,0
1629,Bag 217,Clothing,3476
1630,Laptop 317,Clothing,1661
1631,Shoes 162,Home,239
1632,Camera 296,Clothing,4259
1633,Camera 410,Clothing,-200
1634,Shoes 435,Home,2858
1635,Shoes 418,Home,-200
1636,Watch 497,CLOTHING,0
1637,Headphones 67,Electronics,0
1638,Mobile 499,CLOTHING,382
1639,Bag 457,Electronics,0
1640,Camera 463,electronics,0
1641,T-shirt 287,Clothing,2870
1642,Sofa 469,Home,3052
1643,Watch 234,electronics,2716
1644,Bag 13,Electronics,4368
1645,Watch 331,CLOTHING,0
1646,Bag 242,Electronics,-200
1647,T-shirt 185,electronics,1434
1648,Table 216,Clothing,2187
1649,Shoes 195,,2734
1650,T-shirt 25,,0
1651,Camera 90,CLOTHING,4536
1652,Laptop 418,Electronics,1194
1653,Watch 435,electronics,2369
1654,Shoes 231,CLOTHING,1041
1655,Shoes 470,Home,-200
1656,Camera 235,Clothing,719
1657,Shoes 114,Clothing,0
1658,Laptop 304,CLOTHING,566
1659,Mobile 67,CLOTHING,0
1660,Table 476,Home,-200
1661,Laptop 309,CLOTHING,0
1662,Watch 408,Electronics,4429
1663,Laptop 31,CLOTHING,0
1664,Laptop 482,electronics,0
1665,Bag 330,CLOTHING,0
1666,Bag 195,CLOTHING,3776
1667,Camera 483,,-200
1668,Headphones 97,Clothing,0
1669,Laptop 30,Home,0
1670,Sofa 356,Home,0
1671,Sofa 80,,-200
1672,Table 375,Clothing,471
1673,Sofa 169,,-200
1674,Headphones 428,Home,2519
1675,Laptop 261,Electronics,0
1676,Laptop 25,,2990
1677,Bag 170,,786
1678,Bag 158,Electronics,-200
1679,Watch 365,Home,-200
1680,T-shirt 451,,4541
1681,Table 56,Home,-200
1682,Laptop 29,Home,2411
1683,Mobile 136,Electronics,0
1684,Headphones 336,,4160
1685,Sofa 113,electronics,1266
1686,Bag 500,Home,226
1687,Headphones 290,CLOTHING,0
1688,Watch 261,,-200
1689,Mobile 48,Clothing,0
1690,Watch 314,electronics,-200
1691,Table 441,electronics,4154
1692,Camera 481,,0
1693,Bag 333,Electronics,-200
1694,Laptop 391,electronics,4232
1695,Sofa 111,Home,1503
1696,Headphones 292,,0
1697,Sofa 9,Clothing,3980
1698,Table 304,,1357
1699,Mobile 418,electronics,4541
1700,Watch 398,electronics,2862
1701,Camera 144,,-200
1702,Watch 257,Home,2258
1703,T-shirt 195,CLOTHING,2451
1704,Bag 249,,3921
1705,Sofa 55,Home,778
1706,T-shirt 483,Home,300
1707,Table 101,,-200
1708,Laptop 433,,162
1709,Table 300,CLOTHING,-200
1710,Shoes 168,Clothing,138
1711,Watch 122,Home,-200
1712,Shoes 73,Clothing,117
1713,Laptop 379,Electronics,1449
1714,Laptop 320,CLOTHING,0
1715,Table 79,,2366
1716,Bag 392,Home,1154
1717,Table 258,Clothing,1474
1718,Headphones 228,Electronics,910
1719,Sofa 71,Electronics,-200
1720,Bag 348,Clothing,-200
1721,Camera 307,electronics,2954
1722,Laptop 410,Electronics,2846
1723,Headphones 117,CLOTHING,1194
1724,Camera 227,Clothing,0
1725,Watch 321,CLOTHING,4430
1726,Shoes 485,Electronics,1893
1727,Headphones 162,,2291
1728,Camera 272,CLOTHING,0
1729,Watch 419,Clothing,391
1730,Shoes 297,,1187
1731,Sofa 200,Electronics,642
1732,Watch 460,Home,0
1733,Table 312,CLOTHING,1888
1734,T-shirt 264,electronics,4465
1735,Shoes 328,,-200
1736,Watch 286,Electronics,-200
1737,Bag 1,Clothing,672
1738,Headphones 463,Clothing,4081
1739,Shoes 314,Electronics,1788
1740,Shoes 324,CLOTHING,0
1741,Headphones 105,,-200
1742,Sofa 335,Home,592
1743,Shoes 6,Clothing,0
1744,Watch 356,CLOTHING,-200
1745,Mobile 308,,3402
1746,Sofa 163,Clothing,3885
1747,Table 341,Home,4633
1748,Shoes 413,Home,3350
1749,Sofa 257,Clothing,0
1750,Sofa 158,Electronics,561
1751,Sofa 138,electronics,4372
1752,Shoes 36,CLOTHING,567
1753,Table 242,Home,615
1754,Sofa 421,Home,4226
1755,Shoes 57,,656
1756,Sofa 127,Clothing,-200
1757,Shoes 490,CLOTHING,976
1758,Table 180,Clothing,0
1759,Sofa 381,Electronics,2406
1760,Mobile 290,,-200
1761,Table 300,CLOTHING,0
1762,Shoes 327,electronics,279
1763,Camera 282,,3094
1764,Table 153,CLOTHING,0
1765,Camera 352,,0
1766,T-shirt 203,electronics,2590
1767,T-shirt 95,CLOTHING,-200
1768,Mobile 235,,3507
1769,Mobile 385,CLOTHING,-200
1770,T-shirt 426,Clothing,1882
1771,Watch 388,CLOTHING,674
1772,Watch 264,Clothing,2796
1773,Laptop 302,,0
1774,Camera 210,CLOTHING,-200
1775,Shoes 25,electronics,0
1776,Mobile 200,Electronics,3934
1777,Mobile 300,Electronics,0
1778,Camera 369,,-200
1779,Camera 218,Electronics,-200
1780,Camera 248,Clothing,0
1781,Bag 346,electronics,0
1782,Headphones 491,Home,2122
1783,Headphones 427,CLOTHING,4896
1784,Camera 306,Electronics,2070
1785,Sofa 445,Electronics,-200
1786,Mobile 106,electronics,0
1787,Sofa 409,electronics,613
1788,Headphones 443,Home,0
1789,Watch 388,Home,2121
1790,Laptop 50,electronics,-200
1791,Bag 97,electronics,0
1792,Bag 30,electronics,3140
1793,Headphones 431,electronics,1390
1794,Bag 325,Home,1731
1795,Watch 416,electronics,3389
1796,Watch 173,electronics,4715
1797,T-shirt 362,Clothing,3619
1798,Headphones 21,,163
1799,Camera 402,CLOTHING,0
1800,Shoes 385,Home,1165
1801,Headphones 38,Home,0
1802,Table 123,Clothing,0
1803,Camera 199,Electronics,4839
1804,Camera 148,Clothing,1697
1805,Camera 368,,4231
1806,Laptop 299,Home,0
1807,Table 279,Clothing,3444
1808,T-shirt 324,,2493
1809,Camera 177,Home,0
1810,Shoes 215,electronics,4943
1811,Watch 380,Home,1612
1812,Sofa 269,,3422
1813,Watch 135,Home,-200
1814,Watch 383,Electronics,-200
1815,Laptop 35,,4852
1816,Shoes 26,Electronics,3710
1817,Table 119,electronics,3032
1818,Watch 327,Clothing,0
1819,Table 391,Clothing,0
1820,Mobile 228,,1671
1821,Headphones 336,electronics,0
1822,Table 470,Clothing,2421
1823,Table 483,Home,-200
1824,Shoes 50,CLOTHING,4301
1825,Headphones 226,Electronics,0
1826,Laptop 266,Home,0
1827,Camera 64,Clothing,-200
1828,Mobile 397,Clothing,0
1829,T-shirt 253,electronics,3071
1830,Sofa 361,Electronics,432
1831,Shoes 65,electronics,0
1832,Sofa 432,electronics,622
1833,T-shirt 178,Clothing,3180
1834,Table 346,Clothing,4629
1835,Sofa 419,,0
1836,Laptop 20,Clothing,1266
1837,Camera 148,Electronics,4348
1838,T-shirt 42,CLOTHING,2256
1839,Shoes 370,CLOTHING,1758
1840,Bag 208,,1721
1841,Shoes 139,Home,-200
1842,Camera 354,CLOTHING,-200
1843,Table 284,Clothing,-200
1844,Table 434,Clothing,498
1845,Table 234,Home,2092
1846,Table 266,,-200
1847,T-shirt 335,Electronics,-200
1848,Table 303,Clothing,-200
1849,Bag 207,,2546
1850,T-shirt 127,electronics,789
1851,Mobile 163,CLOTHING,4701
1852,Mobile 458,CLOTHING,2165
1853,T-shirt 436,,4179
1854,Headphones 224,Home,-200
1855,Table 205,Electronics,4450
1856,Mobile 119,CLOTHING,4592
1857,Mobile 436,Home,3739
1858,Shoes 122,electronics,3071
1859,Headphones 477,Clothing,0
1860,Sofa 136,electronics,3467
1861,Bag 245,Clothing,1973
